CHEMBL47807	CC(=O)c1ccc(O)cc1C
CHEMBL47808	Oc1ccc(/N=N/c2cccc(Br)c2)cc1
CHEMBL47728	CSCC[C@@H](C(=O)NO)N(CC(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1
CHEMBL45567	CC(=O)OCC(OC(C)=O)C1OC(O)=C(O)C1=O
CHEMBL3310909	COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1ncc(Br)s1
CHEMBL45483	CNC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)[C@@H](CC(=O)NO)CC(C)C
CHEMBL45490	O=[N+]([O-])c1cccc(-c2c(O)nc3cc(Cl)c([N+](=O)[O-])cc3c2OCCC2CCCCN2)c1
CHEMBL3310541	COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1ccc(O)cc1
CHEMBL45320	C[C@H]1C(S[C@@H]2CCO[C@@H]2CNC(=O)CN)=C(C(=O)O)N2C(=O)[C@H]([C@@H](C)O)C12
CHEMBL45325	C[C@H]1C(S[C@H]2CO[C@H](CN)C2)=C(C(=O)O)N2C(=O)[C@H]([C@@H](C)O)C12
CHEMBL45326	C[C@H]1C(S[C@H]2COC[C@@H]2CN)=C(C(=O)O)N2C(=O)[C@H]([C@@H](C)O)C12
CHEMBL47900	CCc1ccc(N2CCC[C@@H](c3cccc(O)c3)C2)cc1
CHEMBL47744	COC1CCCC(OO)CO1
CHEMBL45580	O=C(N[C@H]1c2ccccc2OC[C@@H]1c1ccc(O)cc1)C(c1ccccc1)c1ccccc1
CHEMBL45410	O=C(O)c1ccc(Cc2ccc3c(c2O)C(=O)c2c(O)cccc2C3)cc1
CHEMBL45329	COC(=O)c1ccccc1Cc1ccc2c(c1O)C(=O)c1c(O)cccc1C2
CHEMBL47986	O=CN/C=C/c1cc(O)ccc1O
CHEMBL47909	CCO/C(O)=C1\C(COCCNC)=NC(C)=C(C(=O)OC)C1c1ccccc1Cl
CHEMBL47997	CC(C)[C@@H](N)C(=O)NC[C@H]1OCC[C@H]1SC1=C(C(=O)O)N2C(=O)[C@H]([C@@H](C)O)C2[C@H]1C
CHEMBL47827	Cc1ccc(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Cl)c(O)c1
CHEMBL47741	Cc1nc(C)n2c(O)nncc12
CHEMBL47840	Nc1ccc2c(c1)nc(O)c1cc(N)ccc12
CHEMBL3310504	Cc1cc(O)cc(-c2c(-c3cc(NC[C@H](C)O)nc(-c4cccnc4)n3)cnn2C)c1
CHEMBL45677	Oc1cc(-c2cccc(Cl)c2)nc2ncccc12
CHEMBL45587	Oc1ccc(-c2c(-c3ccccc3)oc3cc(O)ccc23)cc1
CHEMBL45503	Cc1ccc2nc(/C=C/c3ccccc3)nc(O)c2c1
CHEMBL45508	CC(=O)N[C@H](Cc1ccccc1)C(=O)NCC(C)(C)NC(=O)C(N)Cc1ccc(O)cc1
CHEMBL48002	O=C(N[C@@H]1c2ccc(O)cc2CC[C@@H]1c1ccccc1)C(c1ccccc1)c1ccccc1
CHEMBL47937	COc1cc(CO)cc(Cl)c1-c1ccc(O)cc1
CHEMBL3310904	COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1ccc(Br)cn1
CHEMBL45764	Nc1cc2nc(O)c3ccccc3c2cc1N
CHEMBL45765	C#CCN(C)Cc1cc2cc(O)ccc2n1C
CHEMBL45674	O=C(N[C@@H]1CCCC[C@@H]1c1ccc(O)cc1)C(c1ccccc1)c1ccccc1
CHEMBL45595	O=C(N[C@@H]1c2c(O)cccc2CC[C@@H]1c1ccccc1)C(c1ccccc1)c1ccccc1
CHEMBL45518	O=C(c1ccc(O)cc1)c1oc2cc(O)ccc2c1-c1ccc(O)cc1
CHEMBL48152	Oc1cccc(Nc2c3ccccc3nc3ccccc23)c1
CHEMBL48071	Cc1nc(O)c(N)cc1-c1ccccc1
CHEMBL46723	Oc1cccc2[nH]c3ccccc3c12
CHEMBL48085	Oc1cc(O)c2nc(-c3ccc(O)c(O)c3)sc2c1
CHEMBL45857	C=C(C)[C@@H]1CC[C@]2(/C=N/O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC/C(=N\O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
CHEMBL45778	CCCCN1CCC[C@H](c2cccc(O)c2)C1
CHEMBL45783	COc1ccc(C(c2cc(C(C)C)ccc(=O)c2O)c2cc(C(C)C)ccc(=O)c2O)cc1
CHEMBL46804	COc1ccc(S(=O)(=O)C(CCC(=O)N2CCCc3ccccc32)CC(=O)NO)cc1OC
CHEMBL46806	O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccccc2O)sc2cc(O)ccc12
CHEMBL46812	C[C@H]1C(S[C@H]2CCO[C@H]2CN)=C(C(=O)O)N2C(=O)[C@H]([C@@H](C)O)C12
CHEMBL46814	Cc1cc(NC(=O)C(=O)O)cc(C)c1Oc1ccc(O)c(-c2cccc(F)c2)c1
CHEMBL48015	CCO/C(O)=C1\C(COCCN=[N+]=[N-])=NC(C)=C(C(=O)OC)C1c1ccc(Cl)cc1
CHEMBL45952	CCc1nnc(O)n2c(CC)nc(C)c12
CHEMBL46037	Oc1nc(Cc2ccccc2)nc2ccc(Cl)cc12
CHEMBL45956	CC(=O)OCC(CCn1cnc2c(O)nc(N)nc21)COC(C)=O
CHEMBL45876	Oc1nc(CC(c2ccccc2)N2CCOCC2)nc2ccc(Cl)cc12
CHEMBL45878	OCc1cc(Br)c(-c2ccc(O)cc2)c(-n2cccc2)c1
CHEMBL45697	OCc1cc(F)c(-c2ccc(O)cc2)c(F)c1
CHEMBL45707	Cc1cccc2c(O)nc3cc(C(F)(F)F)c(N)cc3c12
CHEMBL45615	CC(Oc1ccc(O)cc1)C(=O)O
CHEMBL46808	N#Cc1ncn2ccc(O)nc12
CHEMBL46903	Cc1c(-c2ccc(O)cc2)n(CCCCCCN2CCCC2)c2ccc(O)cc12
CHEMBL46733	CN1C2CCC1CC(NC(=O)c1cc(Cl)ccc1O)C2
CHEMBL46822	CCCc1nc2ccnc(O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
CHEMBL3310910	COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1nnc(Br)s1
CHEMBL46049	O=C1C[C@H](O)CC(CCc2c(O)cc(Cl)cc2Cl)O1
CHEMBL45968	O=C1O[C@@H](CN2CCC(O)(c3ccc4c(c3)OCO4)CC2)CN1c1ccc(O)cc1
CHEMBL45711	COc1cccc(-c2cc(O)c3c(Cl)ccnc3n2)c1
CHEMBL46826	O=C1c2c(O)cccc2Cc2cc(Cc3ccc(O)cc3)cc(O)c21
CHEMBL3310905	COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1cc(Cl)ccn1
CHEMBL46224	CCCc1nnc(O)n2c(C)ncc12
CHEMBL46137	O=S(=O)(O)c1ccc2c(c1)nc(O)c1cc(F)ccc12
CHEMBL46914	CN1CCC[C@H]1CCSc1ccc(O)cc1
CHEMBL46831	CCCOc1ccccc1-c1nc(O)c2c(C)snc2n1
CHEMBL46931	Cc1ccccc1O
CHEMBL46230	CC(=O)N[C@H](Cc1ccccc1)C(=O)NCCC(C)(C)NC(=O)C(N)Cc1ccc(O)cc1
CHEMBL3310537	COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1ccc(I)cc1
CHEMBL3310538	COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1ccc(C(F)(F)F)cc1
CHEMBL46143	CO/N=C(/C(=O)NC1CCN2CC(C#N)=C(C(=O)O)N2C1=O)c1csc(N)n1
CHEMBL46236	CCCc1nnc(O)n2c(CCC)nc(C)c12
CHEMBL3310542	COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1ccc(OC)cc1
CHEMBL46069	CN(C)/C=N/c1c(Cl)cc(NCc2ccccc2O)cc1Cl
CHEMBL46151	CCN(CC)CCS/C(=N\O)C(=O)c1ccc(OC)cc1
CHEMBL45978	Cc1cn(C2CC(N(C)O)C(CO)O2)c(=O)[nH]c1=O
CHEMBL45981	CC(C)(C)c1cc(/C=C2/C(=O)Nc3ncccc32)cc(C(C)(C)C)c1O
CHEMBL873	CCc1cc(O)cc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3
CHEMBL47247	CCc1sc2cc(O)ccc2c1C(=O)c1ccc(OCCN2CCCCC2)cc1
CHEMBL47080	CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2SC1
CHEMBL47174	O=C(NC1CCCc2ccc(O)cc21)C(c1ccccc1)c1ccccc1
CHEMBL46927	O=C(NCCCN1CCC[C@@H]2CCCC[C@@H]21)c1cc(Cl)ccc1O
CHEMBL46947	Oc1nc(/C=C/c2ccccc2)nc2ccc(F)cc12
CHEMBL47042	O=C(c1ccccc1)c1ccc2c(c1O)C(=O)c1c(O)cccc1C2
CHEMBL46786	Oc1ccc(-c2nc3cc(O)c(O)cc3s2)cc1O
CHEMBL48141	CCO/C(O)=C1\C(COCCN(C)C)=NC(C)=C(C(=O)OC)C1c1ccncc1
CHEMBL49415	CCCCCCCCC(=O)Nc1cc([N+](=O)[O-])ccc1O
CHEMBL3309762	O=C(CN1C(=O)/C(=C/c2ccc(O)cc2O)SC1=S)Nc1ccc(Oc2ccc(Cl)cc2)cc1
CHEMBL49142	C/C=C/c1nc(O)c2ccccc2n1
CHEMBL49350	O=C(NCCc1ccccc1)c1cc2ccc(O)c(O)c2cn1
CHEMBL47124	CCOC(=O)C1C(/C=C(\O)c2ccccc2)=NC(C)=C(C#N)C1c1ccccc1C(F)(F)F
CHEMBL47046	O=C1c2c(O)cccc2Cc2cc(Cc3ccc(O)c(O)c3)cc(O)c21
CHEMBL46963	COc1ccc(S(=O)(=O)C(CCC2CCCCC2)CC(=O)NO)cc1
CHEMBL46882	Cc1cc(NC(=O)C(=O)O)cc(C)c1Oc1ccc(O)c(C(C)C)c1
CHEMBL46886	O=C1c2c(O)cccc2Cc2ccc(Cc3ccc(Cl)cc3)c(O)c21
CHEMBL46796	Cc1cc(NC(=O)C(=O)O)cc(C)c1Oc1ccc(O)c(-c2ccc(C(F)(F)F)cc2)c1
CHEMBL3310656	Cc1ccc2c(S(=O)(=O)N3CCCNCC3)cc(S(=O)(=O)N3CCCNCC3)c(O)c2n1
CHEMBL49326	Oc1nc(/C=C/c2ccccc2)nc2cc(Cl)ccc12
CHEMBL49330	Cc1ccc(-c2cc(O)c3c(C)cc(C)nc3n2)cc1
CHEMBL49249	CN1C(=S)NC(=O)/C1=C/c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
CHEMBL47137	Cc1ccc(-c2cc(Oc3c(C)cc(NC(=O)C(=O)O)cc3C)ccc2O)cc1
CHEMBL47056	CCCCCCCCCC(=O)O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1
CHEMBL47058	N#CCCn1nnnc1CC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O
CHEMBL49589	CCO/C(O)=C\c1nncc2cncn12
CHEMBL49422	Cc1ccc(-c2cc(O)c3cc(C)cnc3n2)cc1
CHEMBL49424	COc1ccc(-c2cc(O)c3cc(C)cnc3n2)cc1
CHEMBL49332	CCCc1nc(C)c2c(C(C)C)nnc(O)n12
CHEMBL49427	COc1cc2c(cc1C(C)c1ccc(O)cc1)OCO2
CHEMBL47223	CC(C)(C)c1cc(/C=C2\OC(=S)NC2=O)cc(C(C)(C)C)c1O
CHEMBL48323	CC(=O)Nc1ccc(O)c(C)c1
CHEMBL49431	COc1ccc(-c2cc(O)c3c(C)ccnc3n2)cc1
CHEMBL49521	COCc1nc(C)c2c(C)nnc(O)n12
CHEMBL48267	Oc1nc(CCc2ccccc2)nc2ccc(Cl)cc12
CHEMBL47067	CC(C)(C)NC(=O)C(=O)Nc1ccc(-c2cnco2)c(O)c1
CHEMBL48239	CCCc1nc(C)c2c(C3CC3)nnc(O)n12
CHEMBL49597	CCN1CCC[C@@H](c2cccc(O)c2)C1
CHEMBL48241	O=C1c2ccc(O)cc2[C@@]23CCCC[C@H]2[C@@H]1N(CC1CCC1)CC3
CHEMBL49514	CCOC(c1ccc(N(C)C)cc1)c1ccc(C(C)C)cc(=O)c1O
CHEMBL49433	C/C(=C(\C(=O)c1ccc(O)cc1)c1ccccc1)c1ccccc1
CHEMBL49517	Cc1cnc2nc(-c3sccc3C)cc(O)c2c1
CHEMBL49522	Cc1nnc(O)n2c(C)nc(C)c12
CHEMBL48188	CCOc1ccc2nc(/C=C/c3ccccc3)nc(O)c2c1
CHEMBL47386	Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2
CHEMBL47488	O=C1c2ccc(O)cc2[C@@]23CCCC[C@H]2[C@@H]1N(Cc1ccc2ccccc2c1)CC3
CHEMBL47234	CCC(c1ccc(O)cc1)C(CCOCCOCCCl)c1ccc(O)cc1
CHEMBL47236	C[C@H]1C(S[C@H]2COC[C@H]2CN)=C(C(=O)O)N2C(=O)[C@H]([C@@H](C)O)C12
CHEMBL47072	CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1
CHEMBL48330	Cc1ccnc2nc(-c3ccc4ccccc4c3)cc(O)c12
CHEMBL48333	CC(=O)Nc1ccc(O)cc1C
CHEMBL48358	C=C1C=CCC(C)(C)C1Cc1cc(OC)c(Br)cc1O
CHEMBL48359	COc1cc(/C=C(\C#N)c2cccnc2)cc(Br)c1O
CHEMBL47656	OCc1ccc(-c2cc(Br)c(O)c(Br)c2)cc1
CHEMBL47496	Cc1ccc(C(=O)O[C@@H]2Cc3c(O)cc(O)cc3O[C@@H]2c2cc(O)c(O)c(O)c2)cc1
CHEMBL47406	COC(=O)COc1ccc(O)cc1
CHEMBL48350	Nc1nc(O)c2c(CNCCOCCO)c[nH]c2n1
CHEMBL47660	N#C/C(=C\c1cc(O)ccc1O)C(N)=O
CHEMBL47671	CC(CCc1ccc(O)cc1)N(C)CCc1c[nH]cn1
CHEMBL47672	O=C(N[C@@H]1c2cc(O)ccc2CC[C@@H]1c1ccc(O)cc1)C(c1ccccc1)c1ccccc1
CHEMBL47590	CNc1nc(C)c(-c2ccnc(Nc3ccc(O)cc3)n2)s1
CHEMBL47333	CC(C)(C)[C@@H](c1cccc(O)c1)[C@@H](c1cccc(O)c1)C(C)(C)C
CHEMBL47334	CC(C)C[C@H](c1ccc(O)cc1)[C@@H](CC(C)C)c1ccc(O)cc1
CHEMBL47336	Cc1cccc(-n2nc(-c3ccccc3)c3c(O)nc4ccccc4c32)c1
CHEMBL48419	CCCCCCCCCC(=O)Nc1cc(Cl)ccc1O
CHEMBL48352	Oc1ccc(C2=C(c3ccccc3)c3ccc(O)cc3C2)cc1
CHEMBL48436	O=C(NCc1ccccc1)c1cc2ccc(O)c(O)c2cn1
CHEMBL47748	Nc1ncnc2c1ncn2C1CCC(CO[PH](O)(O)OP(=O)(O)c2ccccc2)O1
CHEMBL47750	CCN1CCC[C@H](c2cccc(O)c2)C1
CHEMBL47758	O=[N+]([O-])c1cc2c(OCCC3CCCCN3)c(-c3ccc4ccccc4c3)c(O)nc2cc1Cl
CHEMBL47668	Cc1cc(CO)cc(C)c1-c1ccc(O)cc1
CHEMBL47674	OCc1ccc(-c2ccc(O)cc2Cl)cc1
CHEMBL47508	O=C(NCCN1CCOCC1)c1ccc2c(c1)nc(O)c1cc(F)ccc12
CHEMBL48772	Cc1cc(N(C)C(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1
CHEMBL47844	CCCN(CCc1c[nH]cn1)C(C)CCc1ccc(O)cc1
CHEMBL47846	O=[N+]([O-])c1ccc2c(c1)nc(O)c1cc([N+](=O)[O-])ccc12
CHEMBL47850	CN1CCCC1CCSc1ccc(O)cc1
CHEMBL48857	NS(=O)(=O)c1cc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)ccc1Cl
CHEMBL48858	C=C1CCCC(C)(C)C1Cc1cc(OC)c(Br)cc1O
CHEMBL48776	CC(C)(C)Cc1ccc(CC(=O)O)c(O)n1
CHEMBL48690	CCN1c2ncccc2-c2nccn2-c2ccc(O)nc21
CHEMBL48515	Cc1ccnc2nc(-c3ccc(F)cc3)cc(O)c12
CHEMBL48721	CCN1CCC[C@H]1CNC(=O)c1cc2cc(Br)ccc2cc1O
CHEMBL47944	O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(C2CCCCC2)sc2cc(O)ccc12
CHEMBL47870	N=c1sc(-c2ccc(O)cc2)nn1-c1c(Cl)cc(Cl)cc1Cl
CHEMBL47693	CC(C)(C)c1nc(Br)c2cnnc(O)n12
CHEMBL48779	Cc1ccc2c(O)cc(-c3ccc4ccccc4c3)nc2n1
CHEMBL48784	CC(Cc1ccccc1)(NC(=O)[C@@H](Cc1ccccc1)NC(=O)Cc1ccc(O)cc1)C(N)=O
CHEMBL48024	Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Nc2cccc(O)c2)c1Br
CHEMBL48028	C=C(CCCCCCCC)C(=O)Nc1cc(Cl)ccc1O
CHEMBL47951	CCc1nc(C)c2c(-c3ccccc3)nnc(O)n12
CHEMBL47702	N#CC(Cc1cc(Br)c(O)c(Br)c1)c1ccccn1
CHEMBL3309760	Cc1ccc(Oc2ccc(NC(=O)CN3C(=O)/C(=C/c4cccc(O)c4O)SC3=S)cc2)cc1
CHEMBL48699	CO/N=C1\CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3C)C1O5
CHEMBL48701	COc1cccc(-c2cc(O)c3c(Br)ccnc3n2)c1
CHEMBL48614	CN1CCC(c2c(O)cc(O)c3c2O/C(=C\c2ccccc2Cl)C3=O)CC1
CHEMBL48107	O=C(N[C@H]1c2cc(O)ccc2CC[C@@H]1c1ccccc1)C(c1ccccc1)c1ccccc1
CHEMBL48033	Oc1ccc(-c2nc3cc(O)c(O)cc3s2)cc1
CHEMBL48108	C[C@@H](N)C(=O)NC[C@H]1COC[C@H]1SC1=C(C(=O)O)N2C(=O)[C@H]([C@@H](C)O)C2[C@H]1C
CHEMBL46757	CCC(c1ccc(O)cc1)C(CC(=O)OC)c1ccc(O)cc1
CHEMBL48123	Nc1cc(CO)cc(Br)c1-c1ccc(O)cc1
CHEMBL47966	Oc1ccc(/N=N/c2ccc(O)cc2O)cc1
CHEMBL47888	O=C(c1ccc(O)c(C(Cc2ccccc2)C(=O)O)c1)c1cccs1
CHEMBL49045	COc1cc2nc(/C=C/c3ccccc3)nc(O)c2cc1OC
CHEMBL49047	CCCc1nnc(O)n2c(C)nc(C)c12
CHEMBL48961	Oc1cc(-c2cccc(F)c2)nc2cc3c(cc12)OCO3
CHEMBL48975	Cc1ccc2c(O)cc(-c3ccc(Cl)cc3)nc2n1
CHEMBL46850	CCC(c1ccc(O)cc1)C(CC)c1ccc(O)c(CCCOCc2ccccc2)c1
CHEMBL46860	O=C1Nc2ccccc2-c2cccn2[C@H]1Cc1ccc(O)cc1
CHEMBL49221	CCCc1c(CCCCc2nnn[nH]2)ccc(C(C)=O)c1O
CHEMBL46941	COC(=O)[C@H](Cc1ccccc1)NC(=O)CCCCCCC(=O)NO
CHEMBL46942	CN(C)c1ccc(C(=O)NCCCCCC(=O)NO)cc1
CHEMBL46946	O=CN/C=C/c1ccc(O)c(O)c1
CHEMBL46871	COc1ccc2c(c1)c(CN(O)C(C)=O)c(C)n2C(=O)c1ccc(Cl)cc1
CHEMBL48140	CCO/C(O)=C1\C(COCCN=[N+]=[N-])=NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
CHEMBL3310655	Cc1ccc2c(S(=O)(=O)N3CCNCC3)cc(S(=O)(=O)N3CCNCC3)c(O)c2n1
CHEMBL49321	CC(=O)Nc1c(C(O)(C(F)(F)F)C(F)(F)F)ccc2cc(O)ccc12
CHEMBL48938	O=[N+]([O-])c1cc2c(OCCC3CCCCN3)c(-c3cccs3)c(O)nc2cc1Cl
CHEMBL50227	Oc1cc(-c2cccc(C(F)(F)F)c2)nc2cc3c(cc12)OCO3
CHEMBL49093	Cc1cnc2nc(-c3ccc(Cl)cc3)cc(O)c2c1
CHEMBL49188	Nc1nc(O)c2c(CNC3C=C[C@H](O)[C@@H]3O)c[nH]c2n1
CHEMBL49102	Nc1nc(O)c2c(CNCC(O)CO)c[nH]c2n1
CHEMBL49032	C/C=C/C(OCC)c1ccc(C(C)C)cc(=O)c1O
CHEMBL50114	Cc1nc(-c2ccccc2)n2c(O)nncc12
CHEMBL50219	O=S(=O)(Nc1cc(Cl)ccc1O)c1ccc(Cl)c(Cl)c1
CHEMBL50221	Oc1nncc2c(Br)nc(Cc3ccccc3)n12
CHEMBL49267	Cc1ccc(-c2cc(O)c3c(C)ccnc3n2)cc1
CHEMBL49268	CCOC(c1ccc(C)cc1)c1ccc(C(C)C)cc(=O)c1O
CHEMBL49269	Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3
CHEMBL49271	O=C(N[C@@H](CCc1nnn[nH]1)C(=O)O)N[C@@H](CCc1nnn[nH]1)C(=O)O
CHEMBL3311100	COc1cc(/C=C/c2nnc(NC(=O)c3cccc(O)c3)s2)cc(OC)c1OC
CHEMBL50211	CC1=NC(C)=C([N+](=O)[O-])C(c2cccc(Cl)n2)/C1=C(/O)OC(C)C
CHEMBL49276	Cc1cc(-c2c(O)nc3cc(Cl)c([N+](=O)[O-])cc3c2OCCC2CCCCN2)cc(C(C)O)c1
CHEMBL49285	C=C(CCCCCCC)C(=O)Nc1cc([N+](=O)[O-])ccc1O
CHEMBL49208	C/C=C/c1nc(O)c2cc(Cl)ccc2n1
CHEMBL50201	CC(C)CCc1c(O)ccc2ccc(=O)oc12
CHEMBL50673	Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)on1
CHEMBL49453	C=C(CCCCCCCC)C(=O)Nc1cc([N+](=O)[O-])ccc1O
CHEMBL49465	CC(C)c1cc(CO)cc(Cl)c1-c1ccc(O)cc1
CHEMBL49466	Cc1nc(C(C)C)n2c(O)nnc(-c3ccccc3)c12
CHEMBL1163582	O=C(CCCCCCC(=O)Oc1ccc(-c2cc(=S)ss2)cc1)NO
CHEMBL50293	CCC[C@@H]1CC(=O)CC23CCN(C)C(Cc4ccc(O)cc42)[C@@H]13
CHEMBL50383	N#C/C(=C\c1cc(Br)c(O)c(Br)c1)c1cccnc1
CHEMBL49468	O=[N+]([O-])c1cccc(C2=C(c3ccc(O)cc3)c3ccc(O)cc3C2)c1
CHEMBL49475	O=C(Cc1ccccc1)Nc1cc(Cl)ccc1O
CHEMBL49477	Cc1ccc(-c2cc(O)c3ccc(C)nc3n2)cc1
CHEMBL49401	C=CCOc1cc2c(cc1O)C=C(C(=O)N[C@@H]1[C@H](O)[C@@H](O)[C@H]3OCO[C@H]3[C@@H]1O)CCC2
CHEMBL50579	Cn1c([N+](=O)[O-])cnc1C(O)c1cc(F)cc(C2C3C[C@H]4C[C@@H](C3)C[C@@H]2C4)c1O
CHEMBL49547	CC(C)C(=O)NCc1c[nH]c2nc(N)nc(O)c12
CHEMBL49550	CCCNCc1c[nH]c2nc(N)nc(O)c12
CHEMBL49559	CNc1cccc(-c2cc(O)c3cc4c(cc3n2)OCO4)c1
CHEMBL49563	Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
CHEMBL50453	COC(=O)[C@H](NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccc(O)cc1
CHEMBL50666	Cc1cnc2nc(-c3cccc4ccccc34)cc(O)c2c1
CHEMBL3310663	Oc1ccc(Cl)c2ccccc12
CHEMBL50454	C=C1C[C@H](C)C[C@@H](C)[C@@H]1Cc1cc(OC)c(Br)cc1O
CHEMBL48362	CN1CCC(c2c(O)cc(O)c3c2O/C(=C\c2ccc(S(N)(=O)=O)cc2)C3=O)CC1
CHEMBL3310664	CN(C)S(=O)(=O)c1ccc2c(S(=O)(=O)N(C)C)cc(S(=O)(=O)N(C)C)c(O)c2c1
CHEMBL48364	COc1c(O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2C=O
CHEMBL48378	C=C(CCCCCC)C(=O)Nc1cc([N+](=O)[O-])ccc1O
CHEMBL48219	CCCCN1CCC[C@@H](c2cccc(O)c2)C1
CHEMBL48226	CNC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)C(CC(=O)NO)c1ccccc1
CHEMBL1163584	Cc1ccc2[nH]c3c(c2c1)CCN(C(=O)c1ccc(N)cc1)C3c1cccc(O)c1
CHEMBL50656	O=C(O)COc1ccc(/N=N/c2ccc3cc(Br)ccc3c2O)cc1
CHEMBL50826	COc1cccc(-c2cc(O)c3cc(N4CCOCC4)ccc3n2)c1
CHEMBL50832	CC1CN(C)C2C[C@H](NC(=O)CCN3CCCCC3)CC1(c1cccc(O)c1)C2
CHEMBL48374	Oc1nc2ccccc2c2c1c(-c1ccccc1)nn2-c1cccc(Br)c1
CHEMBL48384	NC(=O)c1cc2ccc(O)c(O)c2cn1
CHEMBL48390	O=C1c2ccc(O)cc2[C@@]23CCCC[C@H]2[C@@H]1N(CCc1ccccc1)CC3
CHEMBL48218	CCc1ccc(N2CCC[C@H](c3cccc(O)c3)C2)cc1
CHEMBL48310	CC(C)c1cccc(=O)c(O)c1
CHEMBL50643	Nc1c(O)nc2ccc(Cl)cc2c1-c1cc(Cl)ccc1O
CHEMBL49609	Oc1ccc(Nc2c3ccccc3nc3ccccc23)cc1
CHEMBL48391	O=[N+]([O-])c1ccc2nc(O)c3ccccc3c2c1
CHEMBL48472	COc1cccc(-c2cc(O)c3c(C)cc(C)nc3n2)c1
CHEMBL48397	CC(=O)Oc1ccc2nc(/C=C/c3ccccc3)nc(O)c2c1
CHEMBL48402	C[C@@H](c1ccc(O)cc1)[C@H](O)/C=C/C1C2CCC(O2)C1C/C=C\CCCC(=O)O
CHEMBL50904	CC(=O)Cc1noc(C2=C(O)c3ccccc3S(=O)(=O)N2)n1
CHEMBL49599	CCCc1nc(C)n2c(O)nncc12
CHEMBL48541	Oc1cc(-c2ccc3ccccc3c2)nc2ncc(Cl)cc12
CHEMBL48650	O=C(Nc1ccccc1)c1cc2ccc(O)c(O)c2cn1
CHEMBL48405	CC(C)(C)Cc1ccc(-c2nn[nH]n2)c(O)n1
CHEMBL50809	Oc1cc(-c2cccc(Cl)c2)nc2cc3c(cc12)OCO3
CHEMBL49941	Cc1cc(-c2ccc(CO)cc2)cc(C)c1O
CHEMBL50910	CC(C)n1cccc(O)c1=O
CHEMBL49602	CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCCCNC(=O)C(N)Cc1ccc(O)cc1
CHEMBL48727	CCCCCCNC(=O)c1cc(/C=C\c2cc(O)ccc2O)ccc1O
CHEMBL48647	C=CCN1CCC23c4c5ccc(O)c4OC2/C(=N/O)CCC3(O)C1C5
CHEMBL48651	CC[C@H]1CC(=O)C2Oc3c(O)ccc4c3C23CCN(C)C(C4)C13
CHEMBL48653	Cc1ccc2c(O)cc(-c3cccs3)nc2n1
CHEMBL48568	CC(C)(C)c1cc(/C=C2\OC(=O)NC2=O)cc(C(C)(C)C)c1O
CHEMBL48483	CCCc1c(CCCCCc2nnn[nH]2)ccc(C(C)=O)c1O
CHEMBL50897	NS(=O)(=O)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
CHEMBL49680	CCCCCCCCC(=O)Nc1cc(Cl)ccc1O
CHEMBL49780	OCc1ccc(-c2ccc(O)cc2)c(C(F)(F)F)c1
