mol_rank,mol_id,step,smiles,bde,ip,reward
3,11,2,CC(C)(C)c1c(OCN)c(O)cc2c1OCCC2(C)C,83.44668579101562,169.13271659080684,1.0665713165936952
3,11,3,CC(C)(C)c1c(OCN)c(O)cc2c1OCC(N)C2(C)C,83.5063705444336,172.99725072541833,1.0562860001551566
3,11,4,CCC(C)(C)c1c(OCN)c(O)cc2c1OCC(N)C2(C)C,83.5063705444336,166.04049823231398,0.9969076223507046
3,11,5,CC(C)(CC=O)c1c(OCN)c(O)cc2c1OCC(N)C2(C)C,83.5063705444336,163.88079034851492,0.9603276280274817
3,11,6,CC(C#N)(CC=O)c1c(OCN)c(O)cc2c1OCC(N)C2(C)C,83.5063705444336,160.17590178504585,0.916404024346412
3,11,7,CC(C#N)(CC=O)c1c(OCN)c(O)cc2c1OCC(NO)C2(C)C,83.5063705444336,169.83149877426624,0.9359773230153386
3,11,8,CC(C#N)(CC=O)c1c(OCN)c(O)cc2c1OCC1(NO)CC21C,72.22686004638672,166.08728746337593,1.3333487229854664
3,11,9,CC(C=N)(CC=O)c1c(OCN)c(O)cc2c1OCC1(NO)CC21C,70.56864166259766,177.23533858970106,1.438075877305112
3,11,10,CONC12COc3c(cc(O)c(OCN)c3C(C)(C=N)CC=O)C1(C)C2,70.56864166259766,163.83680311062335,1.3743981392773423
3,12,0,COc1cc(OC)c(O)c(C(C)(C)C)c1,76.556098,136.0063007,1.0155281854511293
3,12,1,COc1cc(OCN)c(O)c(C(C)(C)C)c1,85.04582977294922,168.22690992887615,1.0128335267686082
3,12,2,COc1cc(OCN)c(O)c(C(C)(C)C)c1O,85.05150604248047,169.1538569660634,0.9836834220024561
3,12,3,COc1cc(OCN)c2c(c1O)C(C)(C)CO2,86.94401550292969,160.7607664860517,0.8363880453281342
3,12,4,COc1cc(OCN)c2c(c1O)C(C)(CO)CO2,84.83777618408203,161.71260638383032,0.9066836348444466
3,12,5,COc1cc(OCN)c2c(c1O)C(C)(C(C)O)CO2,85.10320281982422,161.47461256141813,0.8618303725865646
3,12,6,COc1cc(OCN)c2c(c1O)C1(C(C)O)CC1O2,85.02266693115234,161.79187729289532,0.8331570561356957
3,12,7,COc1cc(OCNO)c2c(c1O)C1(C(C)O)CC1O2,83.1390151977539,154.92837509126514,0.8575974188826766
3,12,8,COc1cc(OC(N)NO)c2c(c1O)C1(C(C)O)CC1O2,73.53241729736328,162.50751851326078,1.2362884578493245
3,12,9,CC(O)C12CC1Oc1c(OC(N)NO)cc(OCO)c(O)c12,74.01373291015625,158.75581425889732,1.1662860426249024
3,12,10,CC1(O)Oc2c(OCO)cc(OC(N)NO)c3c2C12CC2O3,74.01373291015625,148.83045481020213,1.085781550936808
3,14,0,COc1ccc(O)c(OC)c1C(C)(C)C,74.41001722,141.5848557,1.1244532543746921
