mol_rank,mol_id,step,smiles,bde,ip,reward
0,15,4,CN(C)c1cc(O)c(O)c2c1CCN2C(N)O,72.2392349243164,147.6201188434422,1.3268644152374882
0,15,5,CN(C)c1cc(O)c(O)c2c1CCN2C(N)O,71.86736297607422,153.8348400414318,1.3352412767362074
0,15,6,CN(C)c1cc(O)c(O)c2c1CCN2C(N)O,71.86736297607422,157.4275182970941,1.3523158014213394
0,15,7,CN(CN)c1cc(O)c(O)c2c1CCN2C(N)O,71.86736297607422,154.03480833548306,1.336191643935842
0,15,8,Cc1c(O)c(O)c2c(c1N(C)CN)CCN2C(N)O,71.86735534667969,153.11060143731237,1.2960852809065897
0,15,9,Cc1c(O)c(O)c2c(c1N(C)CNO)CCN2C(N)O,72.2194595336914,153.49317487715481,1.2484077941209852
0,15,10,Cc1c(O)c(O)c2c(c1N(C=N)CNO)CCN2C(N)O,71.67440032958984,150.97974920356273,1.2220819346614935
1,1,0,Cc1ccc(O)c(C)c1N(C)C,79.0033831,136.2133786,1.0864923910981883
1,1,1,Cc1ccc(O)c(C)c1N(C)C=N,83.35233306884766,160.21039647212328,1.0410180680894312
1,1,2,C#Cc1c(O)ccc(C)c1N(C)C=N,83.35233306884766,182.68111368842125,1.1061454944361309
1,1,3,C#Cc1c(O)ccc(C)c1N(C)C=N,84.50373077392578,180.5073779697925,1.009082059599921
1,1,4,C#Cc1c(O)ccc(C)c1N(C)C=N,84.50373077392578,174.56434495726825,0.9808372637524309
1,1,5,C#Cc1c(O)ccc(C)c1N(C)C=N,84.50373077392578,175.18408234295845,0.983782621097912
1,1,6,C#Cc1c(O)ccc(C)c1N(C)C=N,84.50373077392578,171.4901175666973,0.9662267231660916
1,1,7,C#Cc1c(O)ccc(C)c1N(C)C=N,84.50373077392578,169.98513212165236,0.9590741452552572
1,1,8,C#Cc1c(O)ccc(C)c1N(C)C=N,84.50373077392578,180.54244652596415,1.0092487260491312
1,1,9,C#Cc1c(O)c(O)cc(C)c1N(C)C=N,84.50373077392578,178.73781722334326,1.0006720639095283
1,1,10,C#Cc1c(O)c(O)cc(C)c1N(C)C=N,74.7456283569336,186.7226335189447,1.3788876777487948
3,0,0,Cc1cc(C)c(O)c(N(C)C)c1,70.36258417,129.2794042,1.2913233919849505
3,0,1,Cc1cc(N(C)C)c(O)c(C)c1N,77.1530532836914,160.06952569848596,1.2829893933994405
3,0,2,Cc1c(N)c2cc(c1O)N(C)C=C2,76.97899627685547,156.60721606840193,1.2316804103577383
3,0,3,Nc1c2cc3c(O)c1C=CN3C=C2,77.95565032958984,0.0,-1000.0
3,0,4,Cc1c(N)c2cc(c1O)N(C)C=C2,78.37274932861328,0.0,-1000.0
3,0,5,Cc1c(N)c2cc(c1O)N(C)C=C2,77.95565032958984,0.0,-1000.0
3,0,6,C=Cc1cc(NC)c(O)c(C)c1N,77.95565032958984,0.0,-1000.0
3,0,7,C=Cc1cc(NC)c(O)c(CO)c1N,71.45941925048828,158.33888839653133,1.4559474868938094
3,0,8,CNc1cc(C=C=N)c(N)c(CO)c1O,75.60088348388672,162.01101796920747,1.2696353559168616
3,0,9,CNc1cc(C=C=N)c(N)c(CON)c1O,75.60088348388672,158.97751535354556,1.213551696798422
3,0,10,N=C=Cc1cc(NCO)c(O)c(CON)c1N,75.23773956298828,148.1422166981727,1.1346028168744489
3,1,0,Cc1ccc(O)c(N(C)C)c1C,75.84701283,133.4711643,1.1626351278893867
3,1,1,Cc1ccc(O)c2c1CCN2C,80.94667053222656,177.28110516541898,1.2163061634426797
3,1,2,Cc1ccc(O)c2c1CCN2CN,77.54644012451172,160.7745640859753,1.2501095926625534
3,1,3,Cc1c(N)cc(O)c2c1CCN2CN,77.6995849609375,158.4021858139932,1.1911738721249956
3,1,4,Cc1c(NO)cc(O)c2c1CCN2CN,76.53710174560547,153.593393726331,1.1721527745034197
3,1,5,CCc1c(C)c(NO)cc(O)c1NCN,69.70005798339844,159.88033995799125,1.4279683948018813
3,1,6,Cc1c(NO)cc(O)c(NCN)c1CCO,70.34581756591797,162.5350618243456,1.4361433953655052
3,1,7,Cc1c(NO)cc(O)c(NCN)c1CCO,70.34581756591797,167.4161009382665,1.4176743035744581
3,1,8,Cc1c(NO)cc(O)c(NCN)c1CCO,70.34581756591797,161.8479790104568,1.391211306183481
3,1,9,Cc1c(NO)cc(O)c2[nH]c(N)c(CO)c12,70.34581756591797,160.54080761673748,1.384998857241085
3,1,10,Cc1c(N(C)O)cc(O)c2[nH]c(N)c(CO)c12,69.70005798339844,150.44238917999863,1.3414470230744664
3,3,0,Cc1cccc(N(C)C)c1O,71.63015235,131.638838,1.2322781743402242
3,3,1,Cc1ccc(N)c(N(C)C)c1O,78.79756927490234,157.30083068093955,1.2054642974634964
3,3,2,Cc1ccc(N)c(N(C)C#N)c1O,81.13619232177734,160.35917907930911,1.0830107371339093
3,3,3,Cc1ccc(N)c(N(C)C#N)c1O,81.16132354736328,182.29348504603655,1.14081730197456
3,3,4,Cc1ccc(N)c(N(C)C#N)c1O,81.16132354736328,188.39214070426226,1.1698017083622947
3,3,5,Cc1ccc(N)c(N(C)C#N)c1O,81.16132354736328,181.2838585922718,1.1360189619672412
3,3,6,Cc1ccc(N)c(N(C)C#N)c1O,81.16132354736328,182.16232365638615,1.1401939457411447
3,3,7,CNc1c(N)ccc(C)c1O,81.16132354736328,180.15111797427537,1.1306355108849326
3,3,8,CCNc1c(N)ccc(C)c1O,75.29288482666016,169.98656782529056,1.4029283210497503
3,3,9,CCNc1c(N)ccc(C)c1O,75.89678192138672,156.43406636093258,1.2694276692455104
3,3,10,C=Cc1ccc(N)c(NCC)c1O,75.89678192138672,167.53414409278332,1.3221817812900998
3,5,0,Cc1c(C)c(N(C)C)c(C)c(N(C)C)c1O,71.50465055,123.4310203,1.1970087740346842
3,5,1,Cc1c(O)c(N(C)C)c2ccn(C)c2c1C,78.26557159423828,163.3135918811232,1.2548629591229243
3,5,2,Cc1c(O)c(N(C)C)c2ccn(CO)c2c1C,77.01395416259766,161.94068670354784,1.281701615789118
3,5,3,Cc1c(O)c(N(C)C#N)c2ccn(CO)c2c1C,77.01395416259766,140.40354935153724,1.1480944445661159
3,5,4,Cc1c(O)c(N(C)C#N)c2ccn(CO)c2c1CO,77.46876525878906,172.64288209247292,1.2522633756134427
3,5,5,C=C(O)n1ccc2c(N(C)C#N)c(O)c(C)c(CO)c21,77.5532455444336,161.20127115187347,1.1633295242343304
3,5,6,C=C(O)n1ccc2c(N(C#N)C=N)c(O)c(C)c(CO)c21,77.1113052368164,158.78151740890442,1.1378770442163118
3,5,7,C=C(ON)n1ccc2c(N(C#N)C=N)c(O)c(C)c(CO)c21,76.47443389892578,157.94684164938926,1.1275874215156116
3,5,8,C=C(ONO)n1ccc2c(N(C#N)C=N)c(O)c(C)c(CO)c21,76.47443389892578,162.94880357232392,1.1201096928545864
3,5,9,C=C(ONO)n1ccc2c(N(C#N)C=N)c(O)c(C)c(C(C)O)c21,72.82986450195312,160.02776589740216,1.217626243284139
3,5,10,C=C(ONO)n1ccc2c(N(C#N)C=N)c(O)c(C)c(C(O)C=O)c21,72.82986450195312,167.18710620797427,1.220401648333829
3,9,0,Cc1c(N(C)C)ccc(O)c1N(C)C,76.14194206,130.9736785,1.1196293046452797
3,9,1,Cc1c(N(C)C)cc(O)c(O)c1N(C)C,80.94667053222656,159.99364783339502,1.1341459765421151
3,9,2,CN(C)c1cc(O)c(O)c2c1CCN2C,75.20726776123047,158.4236416454345,1.3156112606168802
3,9,3,CN(C)c1cc(O)c(O)c2c1CCN2CN,72.13780975341797,153.97610152714103,1.3967558748423612
3,9,4,CN(C)c1cc(O)c(O)c2c1CCN2C(N)O,72.2392349243164,153.5434994167447,1.3550158111101587
3,9,5,CN(C)c1cc(O)c(O)c2c1CCN2C(N)O,71.86736297607422,157.12374155113696,1.350872075270956
3,9,6,CN(C)c1cc(O)c(O)c2c1CCN2C(N)O,71.86736297607422,157.76680620005726,1.3539282975209779
3,9,7,CN(CN)c1cc(O)c(O)c2c1CCN2C(N)O,71.86736297607422,158.39041771758497,1.356892067024461
3,9,8,Cc1c(O)c(O)c2c(c1N(C)CN)CCN2C(N)O,71.86735534667969,158.6825356428057,1.3225663964881709
3,9,9,Cc1c(O)c(O)c2c(c1N(C)CNO)CCN2C(N)O,72.2194595336914,154.111308865723,1.2513455311782609
3,9,10,Cc1c(O)c(O)c2c(c1N(C=N)CNO)CCN2C(N)O,71.67440032958984,154.75390273580553,1.240018936826993
3,11,0,COc1c(O)cc(C(C)(C)C)c(OC)c1C(C)(C)C,76.3050944,145.4754115,1.0405304991311577
3,11,1,COc1c(O)cc(C(C)(C)C)c(OC)c1C1(C)CC1,84.39051818847656,171.94449783740342,1.0561506985080713
3,11,2,C=COc1c(O)cc(C(C)(C)C)c(OC)c1C1(C)CC1,85.24992370605469,171.4476667172611,1.0069942967114096
3,11,3,C=COc1c(O)cc(C(C)(C)C)c(OCC)c1C1(C)CC1,87.17717742919922,179.96061199122965,0.9457040145058901
3,11,4,C=COc1c(O)cc(C2(C)C=C2)c(OCC)c1C1(C)CC1,87.17717742919922,175.13502924986483,0.8964542115263426
3,11,5,C=C1Oc2c(O)cc(C3(C)C=C3)c(OCC)c2C2(C)CC12,86.02298736572266,169.72935866634398,0.9027805720851145
3,11,6,C=C1Oc2c(O)cc(C3(C)C=C3)c(OCC)c2C2CC12,81.86922454833984,163.47168285119832,1.022461470520564
3,11,7,C=COc1c(C2(C)C=C2)cc(O)c2c1C1CC1C(=C)O2,82.46271514892578,164.54931004355848,1.0306694602695177
3,11,8,C=COc1c2c(c(O)c(N)c1C1(C)C=C1)OC(=C)C1CC21,82.46271514892578,166.0989009243995,1.0380340295028119
3,11,9,C=COc1c2c(c(O)c(N)c1C1(C)C=C1C)OC(=C)C1CC21,75.1567153930664,157.3328567000091,1.2560148581473722
3,11,10,C=COc1c2c(c(O)c(N=O)c1C1(C)C=C1C)OC(=C)C1CC21,75.1567153930664,147.59316314681917,1.1834103040904802
4,7,0,COc1cc(C(C)(C)C)c(C(C)(C)C)c(OC)c1O,75.18812838,138.0645302,1.0975062038736745
4,7,1,COc1cc(C(C)(C)C)c2c(c1O)OCCC2(C)C,83.33429718017578,168.22387014084757,1.0798087459415495
4,7,2,COc1cc(C(C)(C)C)c2c(c1O)OCC(N)C2(C)C,83.77715301513672,168.39788580647112,1.0501444262949098
4,7,3,COc1cc(C(C)(C)CN)c2c(c1O)OCC(N)C2(C)C,83.77715301513672,163.0836442532271,0.9985722286136134
4,7,4,CC(C)(CN)c1cc(O)c(O)c2c1C(C)(C)C(N)CO2,83.77715301513672,155.09816027639806,0.9343047124384919
4,7,5,CC(C)(CNO)c1cc(O)c(O)c2c1C(C)(C)C(N)CO2,76.19420623779297,169.33534323893787,1.3250817660848808
4,7,6,CC(CN)(CNO)c1cc(O)c(O)c2c1C(C)(C)C(N)CO2,71.6804428100586,163.56478091272712,1.4480103030585274
4,7,7,CNCC(C)(CNO)c1cc(O)c(O)c2c1C(C)(C)C(N)CO2,71.80579376220703,151.04163909538985,1.357270905416433
4,7,8,CNCC(C)(CNO)c1cc(O)c(O)c2c1C(C)(C)C(N)CO2,71.80579376220703,138.93896257255673,1.2734360634866622
4,7,9,CNCC(C)(CNO)c1cc(O)c(O)c2c1C(C)(C)C(N)CO2,71.80579376220703,144.2038046494454,1.2984576962653496
4,7,10,CC(CN)(CNO)c1cc(O)c(O)c2c1C(C)(C)C(N)CO2,71.80579376220703,160.44059976385535,1.3756245170212802
6,9,0,COc1cc(C)cc(OC)c1O,,,1.0020172016163549
6,9,1,C#Cc1cc(OC)c(O)c(OC)c1,85.78690338134766,173.46785808975847,1.0087358591510787
6,9,2,C#Cc1cc(OC)c(O)c(OC=C)c1,85.78690338134766,167.52295536361635,0.9388155106557536
6,9,3,C#Cc1cc(OC)c(O)c(OC=C)c1,84.27061462402344,160.01475247069598,0.9208132286559022
6,9,4,C#Cc1cc(OC)c(O)c(OC=C)c1,84.27061462402344,180.36639723321497,1.0175362403347221
6,9,5,C#Cc1cc(OC)c(O)c(OC=C)c1,84.27061462402344,180.56640951244236,1.0184868165778398
6,9,6,C#Cc1cc(OC)c(O)c(OC=C)c1,84.27061462402344,178.96980466378034,1.0108988092582543
6,9,7,C#Cc1cc(OC)c(O)c(OC=C)c1,84.27061462402344,169.55779345611631,0.9661673843251378
6,9,8,C#COc1cc(C#C)cc(OC=C)c1O,84.27061462402344,180.31468578604162,1.017290477057737
6,9,9,C#Cc1cc(OC#CO)c(O)c(OC=C)c1,83.13172149658203,176.90580783587694,1.003999276657685
6,9,10,C#Cc1cc(OC=C)c(O)c(OC#CO)c1N,69.6412124633789,174.9507104003772,1.4810615679559167
0,4,0,Cc1c(C)c(N(C)C)c(C)c(C)c1O,74.02096164,128.4761927,1.113811060419479
0,4,1,Cc1c(C)c(N(C)C)c(C)c(C#N)c1O,82.35147094726562,167.42605945703983,1.114485059069736
0,4,2,Cc1c(C)c(N(C)C)c(CN)c(C#N)c1O,86.9722900390625,178.9033066374898,0.9524578007703636
0,4,3,Cc1c(C)c(N(C)CO)c(CN)c(C#N)c1O,85.6777572631836,159.57631579541862,0.8755584876616251
0,4,4,C=CN(CO)c1c(C)c(C)c(O)c(C#N)c1CN,85.6777572631836,166.19924485642017,0.8713202645648926
0,4,5,C=C=CN(CO)c1c(C)c(C)c(O)c(C#N)c1CN,85.6777572631836,159.5422771109089,0.8039681443410134
0,4,6,C=C=C(O)N(CO)c1c(C)c(C)c(O)c(C#N)c1CN,85.6777572631836,172.4025519012153,0.8293734645971729
0,4,7,Cc1c(C)c(N(CO)C(O)=C=CN)c(CN)c(C#N)c1O,75.73750305175781,156.44229090159237,1.1068697893271298
0,4,8,Cc1c(C)c(N(CO)C(O)=C=CN)c(CN=O)c(C#N)c1O,70.92241668701172,145.81624759784043,1.209117551625836
0,4,9,Cc1c(C=O)c(O)c(C#N)c(CN=O)c1N(CO)C(O)=C=CN,70.92241668701172,170.11323963427245,1.2888768933221502
0,4,10,Cc1c(C=O)c(O)c(C#N)c(CN=O)c1N(CO)C(O)=C=CN,70.92241668701172,159.316022175999,1.201847866096718
0,5,0,Cc1cc(N(C)C)c(C)cc1O,74.7363219,128.570319,1.042049372723881
0,5,1,Cc1cc(O)c(CN)cc1N(C)C,83.23001861572266,161.6502546476543,1.052648530558831
0,5,2,Cc1cc(O)c(CNO)cc1N(C)C,89.10325622558594,160.70050679481326,0.7765886201793376
0,5,3,Cc1c(N(C)C)cc(CNO)c(O)c1N,71.6779556274414,164.19907326809167,1.4335783232848882
0,5,4,Cc1c(N(C)CO)cc(CNO)c(O)c1N,71.67794799804688,159.55646473563613,1.3698475430184123
0,5,5,COc1c(CNO)cc(N(C)CO)c(C)c1N,71.67794799804688,169.27905939525664,1.374388376914197
0,5,6,Cc1c(N(C)CO)cc(CNO)c2ocnc12,71.6779556274414,158.23529883960336,1.2802349520032286
0,5,7,Cc1c(N(CO)CO)cc(CNO)c2ocnc12,71.64088439941406,169.27741407476367,1.3133312327030828
0,5,8,Cc1c(N(CO)C(N)O)cc(CNO)c2ocnc12,71.64088439941406,170.90642706371247,1.2794065959408112
0,5,9,Cc1c(N(CO)C(O)NO)cc(CNO)c2ocnc12,71.64088439941406,163.53934442285,1.2027272102224005
0,5,10,Cc1c(N(CO)C(O)NON)cc(CNO)c2ocnc12,71.64088439941406,169.07750144945086,1.187381130074106
0,7,0,Cc1cc(N(C)C)ccc1O,71.05284407,126.3175617,1.0387357657747511
0,7,1,Cc1cc(N(C)C)cc(N)c1O,84.28094482421875,167.3489280144304,1.0385985613913877
0,7,2,Cc1c(N(C)C)cc(N)c(O)c1C,73.27803039550781,158.5751547698796,1.382101747061169
0,7,3,CNc1cc(N)c(O)c(C)c1C,73.30563354492188,152.6732609550953,1.3075175316856853
0,7,4,C=Cc1c(C)c(NC)cc(N)c1O,73.30563354492188,151.88514281719924,1.3492264752124494
0,7,5,CNc1cc(N)c(O)c(C=C=O)c1C,73.4378433227539,156.2350712389022,1.3192706412133448
0,7,6,Cc1c(NCO)cc(N)c(O)c1C=C=O,74.47322845458984,162.59482324601115,1.2635162422326394
0,7,7,Cc1c(NCO)cc(N)c(O)c1C=C=O,74.47322845458984,158.02745066998304,1.1963548501734262
0,7,8,Cc1c(NCO)cc(N)c(O)c1C=C=O,74.47322845458984,165.21419752523303,1.2305105072775269
0,7,9,Cc1c(NCO)cc(N)c(O)c1C=C=O,74.47322845458984,167.35261108565928,1.2406735089509924
0,7,10,Cc1c(NCO)cc(N)c(O)c1C=C=O,74.47322845458984,161.72846475798042,1.2139442505896576
0,8,0,Cc1c(O)ccc(N(C)C)c1C,74.95595005,129.5617832,1.030112224805413
0,8,1,Cc1c(N(C)C)cc(N)c(O)c1C,83.78545379638672,163.56009855327903,1.0399854105542137
0,8,2,CCc1c(N(C)C)cc(N)c(O)c1C,73.30563354492188,160.83844361975193,1.395565716712995
0,8,3,CCc1c(N(C)CO)cc(N)c(O)c1C,73.11576843261719,160.92934173520803,1.3617624030649018
0,8,4,Cc1c(O)c(N)cc(N(C)CO)c1CC=N,73.11576843261719,162.94576928244234,1.329678988635412
0,8,5,Cc1c(O)c(N)cc(N(C)CO)c1C=C=N,73.11576843261719,165.36975178773105,1.2995325155896598
0,8,6,CN=C=Cc1c(N(C)CO)cc(N)c(O)c1C,74.77031707763672,161.65954239249228,1.217140108665392
0,8,7,CN=C=Cc1c(N(C)CO)cc(N)c(O)c1C,74.77031707763672,151.76895528729855,1.1284675423159705
0,8,8,CN=C=Cc1c(N(C)CO)cc(N)c(O)c1C,74.77031707763672,151.7140645366162,1.1282066691147494
0,8,9,CN=C=Cc1c(N(C)CO)cc(N)c(O)c1C,74.77031707763672,156.98961081846656,1.1532791745847402
0,8,10,Cc1c(O)c(N)cc(N(C)CO)c1C=C=NC#N,74.77031707763672,161.69911427469998,1.1756615109076314
0,9,0,Cc1cc(O)cc(C)c1N(C)C,77.34675934,131.1744814,1.0012883368204804
0,9,1,Cc1cc(O)c(N)c(C)c1N(C)C,85.7563247680664,168.72113424006702,0.9873734815125785
0,9,2,Cc1cc(O)c(N)c(C)c1N(C)CO,74.50921630859375,163.91979351614117,1.3631016811231358
0,9,3,C=C(O)N(C)c1c(C)cc(O)c(N)c1C,74.50921630859375,167.60519046118856,1.3389501930042684
0,9,4,C=C(O)N(C=N)c1c(C)cc(O)c(N)c1C,74.50921630859375,169.53136455070376,1.3064378409460569
0,9,5,C=C(O)N(C=N)c1c(C)cc(O)c(N)c1C,74.03604125976562,174.128258739838,1.3051384739095073
0,9,6,C=C(O)N(C=N)c1c(C)cc(O)c(N)c1C,74.03604125976562,178.5059339040652,1.3259437666009082
0,9,7,C=C(O)N(C=N)c1c(C)cc(O)c(N)c1C,74.03604125976562,176.73586767172515,1.3175313685436163
0,9,8,C=C(O)N(C=N)c1c(C)cc(O)c(N)c1C,74.03604125976562,168.35537894466222,1.2777023464434094
0,9,9,C=C(O)N(C=N)c1c(C)cc(O)c(N)c1C,74.03604125976562,176.54820423068404,1.3166394812582733
0,9,10,C=C(O)N(C=N)c1c(C)cc(O)c(N)c1C,74.03604125976562,171.67517041881084,1.293479952296509
0,10,0,Cc1cc(O)ccc1N(C)C,76.21724314,130.8419016,0.9356580915893197
0,10,1,Cc1cc(O)c(N)cc1N(C)C,86.72298431396484,165.85337017333805,0.935908963366414
0,10,2,Cc1c(N(C)C)cc(N)c(O)c1C,74.44629669189453,159.2797484947294,1.3397242575392785
0,10,3,CNc1cc(N)c(O)c(C)c1C,73.30563354492188,157.55474954253435,1.330717242724394
0,10,4,C=Cc1c(C)c(NC)cc(N)c1O,73.30563354492188,153.58607844173312,1.357310323874141
0,10,5,CNc1cc(N)c(O)c(C=C=O)c1C,73.4378433227539,155.49404610469043,1.315748852996863
0,10,6,Cc1c(NCO)cc(N)c(O)c1C=C=O,74.47322845458984,159.33645157212018,1.2480305394727274
0,10,7,Cc1c(NCO)cc(N)c(O)c1C=C=O,74.47322845458984,160.3824685427785,1.2075472832112575
0,10,8,Cc1c(NCO)cc(N)c(O)c1C=C=O,74.47322845458984,167.23961591736673,1.240136489309094
0,10,9,Cc1c(NCO)cc(N)c(O)c1C=C=O,74.47322845458984,161.30950492485465,1.2119531065172624
0,10,10,Cc1c(NCO)cc(N)c(O)c1C=C=O,74.47322845458984,160.56230571518392,1.2084019754550457
0,11,0,Cc1cc(N(C)C)c(C)c(C)c1O,73.12989886,127.5851299,1.0710801384967128
0,11,1,CCc1cc(N(C)C)c(C)c(C)c1O,82.1949462890625,157.36130548717975,1.0727778165492563
0,11,2,Cc1c(N(C)C)cc(C(C)N)c(O)c1C,82.1965560913086,158.07015134147406,1.0376221234751564
0,11,3,CNc1cc(C(C)N)c(O)c(C)c1C,86.50992584228516,166.1729705863923,0.8688439594680464
0,11,4,CNc1cc(C(C)N)c(O)c(C)c1CN,86.50992584228516,154.30869921609462,0.8509194872802937
0,11,5,C=CNc1cc(C(C)N)c(O)c(C)c1CN,86.21265411376953,147.58561350370496,0.7921411469074346
0,11,6,C=CN(O)c1cc(C(C)N)c(O)c(C)c1CN,86.21265411376953,150.15391652624606,0.7658856982309089
0,11,7,C=CN(O)c1cc(C(C)N)c(O)c(C)c1CNO,71.78087615966797,153.39239521698354,1.3076774724572982
0,11,8,C=CN(O)c1cc(C(C)N)c(O)c(C)c1CNOC,71.78087615966797,155.73791366628112,1.2803632201739317
0,11,9,C=CN(O)c1cc(C(N)C#N)c(O)c(C)c1CNOC,71.78087615966797,154.7429621105224,1.2371730854701501
0,11,10,C=CN(O)c1cc(C(N)C#N)c(O)c(C)c1CNOC,71.78087615966797,156.40095377056002,1.2065913006387727
1,3,0,Cc1c(O)cccc1N(C)C,81.48204365,137.3617201,1.0302651860616965
1,3,1,Cc1c(N(C)C)ccc(N)c1O,84.74761199951172,167.8591753005475,1.0227581275644912
1,3,2,Cc1c(N(C)C=N)ccc(N)c1O,73.41178131103516,161.74520489745737,1.3919326610313756
1,3,3,CCN(C=N)c1ccc(N)c(O)c1C,73.41178131103516,181.14757602231504,1.4386896194039107
1,3,4,CCN(CN)c1ccc(N)c(O)c1C,73.41178131103516,169.03139501952083,1.3356518402446262
1,3,5,C=NCN(CC)c1ccc(N)c(O)c1C,73.41178131103516,169.5350331892967,1.3380454256843075
1,3,6,C=NCN(CC)c1cc2c(c(O)c1C)N2,73.41178131103516,163.61803940101564,1.2644698381240438
1,3,7,CC=NCN(CC)c1cc2c(c(O)c1C)N2,86.44425201416016,157.53570430492312,0.7027426858462852
1,3,8,CC=NC(N)N(CC)c1cc2c(c(O)c1C)N2,86.44425201416016,159.04788751167357,0.664474926308739
1,3,9,CC=NC(NO)N(CC)c1cc2c(c(O)c1C)N2,86.44425201416016,153.11091414442362,0.5908043840127528
1,3,10,CC=NC(NOC)N(CC)c1cc2c(c(O)c1C)N2,74.4422378540039,145.68319725105763,0.9798097500080725
1,7,0,Cc1ccc(O)cc1N(C)C,80.37135272,136.6024342,1.0357271716067444
1,7,1,Cc1ccc(O)cc1N(C)C#N,83.9921646118164,162.47463993777038,1.0267359762409016
1,7,2,Cc1c(N)cc(O)cc1N(C)C#N,83.9921646118164,198.70192234473228,1.1534548300485974
1,7,3,CN(C#N)c1cc(O)cc(N)c1CN,82.71280670166016,186.6592237331033,1.1008405606921998
1,7,4,CN(C#N)c1cc(O)cc(N)c1CNO,82.71280670166016,177.5002406872183,1.011857129270425
1,7,5,CN(C#N)c1cc(O)cc(N)c1CNO,71.84150695800781,186.79019921665787,1.4360583952122927
1,7,6,CN(C#N)c1cc(O)cc(N)c1CNO,71.84150695800781,180.35218727226555,1.40546116772763
1,7,7,CN(C#N)c1cc(O)c(O)c(N)c1CNO,71.84150695800781,181.07094010020495,1.4088771048168525
1,7,8,CN(C#N)c1cc2c(O)c(c1CNO)NO2,71.53470611572266,169.61281616232694,1.320975035927614
1,7,9,Cc1c2c(O)c(c(CNO)c1N(C)C#N)NO2,71.7886734008789,0.0,-1000.0
1,7,10,Cc1c2c3c(c(c1N(C)C#N)C(NO)O3)NO2,71.7886734008789,145.25398199921995,1.12708535895602
1,13,0,Cc1cc(C)c(N(C)C)cc1O,77.96171816,132.962882,1.1625924154072518
1,13,1,Cc1cc(CN)c(O)cc1N(C)C,80.56238555908203,162.8176693297744,1.162608368038027
