mol_rank,mol_id,step,smiles,bde,ip,reward
0,0,0,CN(C)c1cc(C(C)(C)C)cc(C(C)(C)C)c1O,68.31062974,127.1835241,1.2379118516395677
0,0,1,CNc1cc(C(C)(C)C)cc(C(C)(C)C)c1O,78.82727813720703,163.5160089123994,1.233839678063511
0,0,2,CNc1cccc(C(C)(C)C)c1O,73.88456726074219,157.21239332990498,1.4251174724265705
0,0,3,CNc1cc(O)cc(C(C)(C)C)c1O,75.86190032958984,158.4040747711256,1.4644990159429845
0,0,4,CNc1cc(O)cc(C(C)(C)C)c1O,73.88456726074219,162.4794659363091,1.5334830393295784
0,0,5,CNc1cc(O)cc(C(C)(C)C)c1O,73.88456726074219,158.47871177316307,1.5144690974019597
0,0,6,CNc1cc(O)cc(C(C)(C)C)c1O,73.88456726074219,165.10294561317713,1.5459513610984499
0,0,7,CNc1cc(O)cc(C(C)(C)C)c1O,73.88456726074219,163.91072397901266,1.5402852211677152
0,0,8,CNc1cc(O)cc(C(C)(C)C)c1O,73.88456726074219,166.1017489645511,1.550698263343801
0,0,9,CNc1cc(O)cc(C(C)(C)C)c1O,73.88456726074219,166.09506665412783,1.550666505065949
0,0,10,CNc1cc(O)cc(C(C)(C)C)c1O,73.88456726074219,162.33448392324448,1.5327939993474786
0,1,0,CN(C)c1ccc(C(C)(C)C)cc1O,71.99410757,128.9719248,1.1679218787493848
0,1,1,CN(C)c1cc(N)c(C(C)(C)C)cc1O,81.2828140258789,159.537951100114,1.1188235256632675
0,1,2,CN(C)c1cc(N)c(C(C)(C)C)c(O)c1O,79.14852142333984,158.17203819099961,1.1601541787711853
0,1,3,CN(C)c1cc(NO)c(C(C)(C)C)c(O)c1O,77.4199447631836,156.5713970151633,1.1844894763581029
0,1,4,CN(C)c1cc(NO)c(C2(C)CC2)c(O)c1O,70.05854034423828,150.52105529289247,1.408146975343663
0,1,5,CC1(c2c(NO)ccc(O)c2O)CC1,70.1534652709961,160.50252161366194,1.4340122665857669
0,1,6,CC1(c2c(NO)cc(O)c(O)c2O)CC1,69.82585906982422,164.27394703408478,1.5719017206758767
0,1,7,CC1(c2c(NO)cc(O)c(O)c2O)CC1=N,70.1534652709961,159.3538270912111,1.4999815645744328
0,1,8,CC1(c2c(NO)cc(O)c(O)c2O)CC1=N,70.1534652709961,166.50723112118246,1.4982644712054305
0,1,9,CC1(c2c(NO)cc(O)c(O)c2O)CC1=N,70.1534652709961,162.9470929613352,1.4813445962355563
0,1,10,CC1(c2c(NO)cc(O)c(O)c2O)CC1=N,70.1534652709961,162.51564992905557,1.479294124642873
0,3,0,Cc1cc(O)c(C)c(C)c1N(C)C,76.07919116,129.8065117,1.0745606665414325
0,3,1,Cc1c(O)ccc(N(C)C)c1C,83.47600555419922,167.20666620959938,1.0694279043231707
0,3,2,Cc1c(N(C)C)cc(N)c(O)c1C,83.78545379638672,159.5015815449059,1.0591584840007517
