smiles,BDE,IP
C1C2=C(C(=CC(=C2)C(=O)O)C=CC(=O)C3=C(C=CC(=C3)F)O)OCO1,74.74900588989259,139.5259785610342
C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC=C3O,71.2767219543457,146.3783862579918
C1C2=C(C=CC=C2O)C(O1)CC(=O)O,73.93254318237305,159.36932774217132
C1C2=CC(=C(C=C2C3C1(COC4=C3C=CC(=C4O)O)O)O)O,79.52467346191406,135.76816882059575
C1C2=CC=C(N2CC3(O1)C(C(C(O3)CO)O)O)C=O,84.8480438232422,151.37505442753078
C1C2=CC=CC=C2C(=O)C3=C(O1)C=CC(=C3)CC(=O)O,72.68896636962891,155.46098368490937
C1C2=CC=CC=C2C(=O)N1C(CC(=O)O)C3=CC(=CC=C3)O,72.15301895141602,148.29462244678498
C1C2=CC=CC=C2C(=O)N1C(CC(=O)O)C3=CC=C(C=C3)Br,72.15301895141602,159.21803358143092
C1C2=CC=CC=C2C(=O)N1C(CC(=O)O)C3=CC=C(C=C3)C(F)(F)F,72.15301895141602,153.0422394017315
C1C2=CC=CC=C2C(=O)N1C(CC(=O)O)C3=CC=C(C=C3)Cl,72.15301895141602,151.9601512877941
C1C2=CC=CC=C2C(=O)N1C(CC(=O)O)C3=CC=CC=C3F,72.62354965209961,152.86190952662707
C1C2C(C(C1C(C2Br)Br)C(=O)O)C(=O)O,82.59165115356446,172.47984237772704
C1C2C=CC1C(C2C(=O)NC3=CC=CC=C3C(=O)O)C(=O)O,79.58749465942383,146.90308047519446
C1C2CC3CC1CC(C2)(C3)C4CC5=C(C=CC(=C5O)O)C(O4)CN,81.20060348510742,135.83879801709654
C1C2CC3CC1CC(C2)C3(CC(=O)NCCO)C4=CC=C(C=C4)Cl,83.43838119506836,143.02172847105265
C1C=CC(C(=C1)C(=O)O)C(=O)O,63.623007202148436,165.10903474226475
C1C=CC2C1C(NC3=C2C=C(C=C3)OC(F)(F)F)C(=O)O,83.59733963012695,139.9012710796976
C1CC(=C(C2=CC=CC=C21)Cl)C=NO,74.81449127197266,136.1765052027941
C1CC(=CCCO)CC(OC1)(C(=O)NCC2=CC=CC=C2)C(F)(F)F,77.59103164672852,156.14086750000956
C1CC(=CCCO)CC(OC1)(C(=O)NCCNCCO)C(F)(F)F,83.19756088256837,131.84098893639685
C1CC(=O)N2CCC3=CC(=CC1=C32)NC(=O)C(=O)NCCCO,76.84460678100587,132.0327524831176
C1CC(=O)N2CCC3=CC(=CC1=C32)NC(=O)C(=O)NCCO,76.84460678100587,133.26943694489003
C1CC(C(NC1)C(=O)O)C(=O)O,68.82619400024414,153.98161926130058
C1CC(C1)N2CCN(C(C2)CCO)CC3=CC(=C(C=C3)F)F,81.64886627197266,127.40183699736356
C1CC(CC1C(=O)O)(C(=O)O)N,76.94930648803711,164.63612757175684
C1CC(CC=C1)C(=O)NNC(=O)C2=CC=CC=C2O,81.73133926391601,143.58150746396066
C1CC(CN(C1)C(=O)CCC(F)(F)F)(CCC2=CC=CC=C2)CO,81.69046325683594,138.2364250172353
C1CC(CN(C1)CC2=C(C=C(C=C2)F)Cl)(CC3=CC=C(C=C3)F)CO,82.52197036743165,136.02994494663002
C1CC(CN(C1)CC2=CC(=C(C=C2)F)F)(CC3=CC(=CC=C3)Cl)CO,82.5696647644043,133.79275057737829
C1CC(CN(C1)CC2=CC=C(C=C2)Cl)(CC3=C(C=C(C=C3)F)F)CO,82.78668594360352,142.66245755277873
C1CC(CN(C1)CC2=CC=CC=C2O)N3CCC4=CC=CC=C4C3,81.51876754760742,118.94751777770283
C1CC(CN(C1)CC2=CC=NN2)(CC3=CC=CC=C3)CO,82.90770721435547,139.37846327673435
C1CC(CN(C1)CC=CC2=CC=CC=C2)(CCC3=CC=CC=C3)CO,81.96341171264649,125.40896433664562
C1CC(CN(C1)CCC2=CC=CC=C2)(CC3=CC=C(C=C3)F)CO,82.2713722229004,135.46534517842292
C1CC(CN(C1)CCC=C(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)O,82.0915397644043,137.4769461773038
C1CC(CN(C1)CCCC(F)(F)F)(CC2=CC=C(C=C2)F)CO,82.28988418579102,134.99182221544982
C1CC(CN(C1)CCCC(F)(F)F)(CCC2=CC=CC=C2)CO,81.8044532775879,140.15970653160812
C1CC(CN(C1)CCCC2=CC=CC=C2)(CCC3=CC=CC=C3)CO,81.8044532775879,127.38769576325178
C1CC(CN(C1)S(=O)(=O)C2=CC=C(C=C2)Br)C(=O)O,84.26839828491211,171.57515087746384
C1CC(N(C1)C(=O)CCC(=O)O)C(=O)O,70.86080703735352,154.56157975262644
C1CC(OC1)CN2C(=CC=C2C3=CC=C(C=C3)F)CCC(=O)O,83.19668197631836,127.3882631720233
C1CC(OC1)CN2C(=O)C(=CC3=CC=C(C=C3)O)SC2=S,83.20005340576172,152.6957054908228
C1CC(OC1)CN2C=CC(=C(C2=O)CC3=C(C=CC=C3Cl)F)O,83.23115158081055,144.88001474016667
C1CC(OC1)CN2C=CC(=C(C2=O)CC3=CC=C(C=C3)F)O,83.23115158081055,143.6909029954052
C1CC(OC1CO)N2C=NC3=C2N=CNC3=O,84.2206283569336,153.0749242362666
C1CC1(C(=O)O)S(=O)(=O)CCC(=C(F)F)F,77.61370468139648,171.10933081845283
C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O,79.6838996887207,140.61141064798355
C1CC1CN2CCN(C(C2)CCO)CC3=CC(=C(C=C3)F)F,81.52879257202149,138.91567434617045
C1CC2=C(C(=C(N2C1)C3=CC=C(C=C3)F)C(=O)O)C(=O)O,82.92014236450196,140.8660507290125
C1CC2=C(C1)C=C(C=C2)C(=O)C3=CC=CC=C3C(=O)O,77.98587341308594,156.16667635189296
C1CC2=C(C1)SC(=C2C(=O)O)NC(=O)C3=CC(=CC=C3)Cl,74.28475799560547,146.03374563400627
C1CC2=C(C1)SC(=C2C(=O)O)NC(=O)C3=CC=CC=C3F,74.28475799560547,146.03279033096314
C1CC2=C3C(=CC(=C2)NC(=O)C(=O)NCCCO)CCC(=O)N3C1,83.03793640136719,134.89070854284765
C1CC2=C3C(=CC(=C2)NC(=O)C(=O)NCCO)CC(=O)N3C1,81.64450607299806,134.43292457550766
C1CC2=C3C(=CC(=C2)NC(=O)C(=O)NCCO)CCC(=O)N3C1,83.03793640136719,136.23517537973166
C1CC2=C3C(=CC=C2)C(=C(C(=O)N3C1)C(=O)NN)O,75.45237808227539,146.20052697524667
C1CC2=C3C(=CC=C2)C(=C(C(=O)N3C1)C4=CC=CC=C4)O,75.45237808227539,140.59633692813873
C1CC2=CC(=C(C=C2CC1N)O)O,78.34392471313477,139.63942292793752
C1CC2=CC(=C(C=C2CN(C1)C(=S)NCCC3=CC=C(C=C3)Cl)O)O,76.68445358276368,128.0045334262085
C1CC2C(C(C1O2)C(=O)NC3=CC=CC=C3C(=O)O)C(=O)O,79.81938858032227,158.98885761846782
C1CC2C(C(C1O2)C(=O)O)C(=O)O,81.44583206176758,176.6221914204717
C1CC2CC(CC1N2CCN3CCOCC3)(C4=CC=CC=C4F)O,82.89405670166016,120.26976275381327
C1CC2CC1C(C2C(=O)O)C(=O)NC3=CC(=C(C=C3)Cl)Cl,80.1501937866211,148.76630682939768
C1CC2CC1C(C2C(=O)O)C(=O)NC3=CC=CC=C3,80.1501937866211,141.80547677301647
C1CC2CC1C(C2C(=O)O)C(=O)NCCC3=CC(=CC=C3)Cl,81.16320877075195,151.46913212140322
C1CC2CC1C(C2C(=O)O)C(=O)NCCC3=CC=CC=C3,81.16320877075195,154.44656346549274
C1CCC(=NNC(=O)C2=CC=C(C=C2)O)C1,78.71694488525391,144.2655319335747
C1CCC(C(C1)C(=O)NCCCN2CCCC2=O)C(=O)O,84.3492645263672,147.59294947508099
C1CCC(C(C1)N2CCC(CC2)C3=CC=CC=C3)O,81.9990966796875,124.1858300581813
C1CCC(CC1)CN2CCCC(C2)(CC3=CC=CC=C3F)CO,82.46223220825196,129.4280757130313
C1CCC(CC1)CN2CCN(C(C2)CCO)CC3CCCCC3,80.7529655456543,127.04990390609026
C1CCC2(CCN(CC2C1)C(=O)C=CC3=CC=C(C=C3)F)O,82.88957977294922,152.00023745292785
C1CCC2(CCN(CC2C1)C(=O)CC3=CC=CC4=CC=CC=C43)O,83.3278793334961,139.87271480375293
C1CCC2=C(C1)C(=C(S2)N3C=CC=C3)C(=O)O,75.15251998901367,142.511813273015
C1CCC2=C(C1)C(=C(S2)NC(=O)CCC3=CC=CC=C3)C(=O)O,74.42898788452149,133.32630262997867
C1CCC2=C(C1)C(=O)NC(=O)N2C3C(C(C(O3)CO)O)O,77.44734420776368,150.0924983754325
C1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)NCCO,75.56244735717773,133.8361260089612
C1CCC2=C(C1)C3=C(O2)C(=CC=C3)O,78.45495529174805,137.76224117699147
C1CCC2=C(CC1)C(=O)OC3=C2C=CC(=C3CN4CCCCC4)O,74.99611587524414,135.90920756262423
C1CCC2=C(CC1)SC(=C2C(=O)O)NC(=O)C3=CN=CC=C3,74.27778854370118,141.6540237158275
C1CCC2=CC(=C(C=C2C1)N)O,76.96069793701172,136.16880449809076
C1CCC2=NN=C(N2CC1)C3=CC=CC=C3O,81.25071487426759,139.89060632394077
C1CCC2C(C1)N(C(N2O)C3=CC=CC=C3C(F)(F)F)O,62.83317947387695,145.60251166876674
C1CCCC(CC1)C(=O)N2CCC(C(C2)O)N3CCC(CC3)O,83.56953735351563,131.37103124685288
C1CCCCCC(=O)OCCCC(=NO)CCCC1,76.45934371948242,152.60098918717503
C1CCCN(CC1)CC2=CC=CC=C2CO,81.9600196838379,127.66641607874395
C1CCN(C(C1)CO)C(=S)NCC2=CC=CO2,80.9469841003418,132.09885450536967
C1CCN(C1)C(=O)C2C3CCC(C3)C2C(=O)O,81.01828536987306,152.17861741019487
C1CCN(C1)C(=S)C2=CC=CC=C2O,80.83223190307618,136.24268804780723
C1CCN(C1)C(C2=CC(=C(C=C2)Cl)Cl)C3=CC4=C(C=C3O)OCO4,81.00370788574219,126.71483885493875
C1CCN(CC1)C(=NO)P(=O)(N2CCOCC2)N3CCOCC3,82.87939682006837,126.85286708657145
C1CCN(CC1)C(=O)C2=CC=CC3=C2C(=CC=C3)O,81.74468078613282,136.4812652923441
C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,77.44549026489258,129.94281086164594
C1CCN=C(C1)C2=C(NC3=CC=CC=C32)O,77.8892074584961,131.20218150270702
C1CN(C(=O)C1O)CC2=CC=CC=C2,82.44182510375977,156.62492876135826
C1CN(C(C2=CC=CC=C21)CC(=O)O)S(=O)(=O)C3=CC=CC=C3,84.07238845825195,156.62160293223144
C1CN(C(C2=CC=CC=C21)CC(=O)O)S(=O)(=O)C3=CC=CS3,84.22735748291016,155.67561320032598
C1CN(C(CN1CC2=CC=C(C=C2)F)CCO)CCC3=CC=CC=C3,81.17250595092774,123.09441158876658
C1CN(C(OC1)CNC(=O)C(=O)NCCCO)S(=O)(=O)C2=CC=CS2,84.03463668823242,154.5517820546532
C1CN(CC(C1N2CCOCC2)O)CC3=CC=CC=C3Cl,81.7654655456543,132.70074490586282
C1CN(CC(N1)C(=O)O)CCCP(=O)(O)O,82.38043899536133,150.1531176454854
C1CN(CCC12OCCO2)CCC(C(F)(F)F)O,84.5415870666504,133.95169733403563
C1CN(CCC1=NO)S(=O)(=O)C2=CC=CC=C2,77.36824264526368,154.25274773540022
C1CN(CCC1CC2=CC=CC=C2)CC(C(F)(F)F)O,82.25703506469726,143.63031836367847
C1CN(CCN(C1=O)C(CO)C2=CC=CC=C2)CC3=CN=CC=C3,82.27160568237305,131.80587831940053
C1CN(CCN1)CCNC(=O)C2=CC=CC=C2O,81.73133926391601,129.22663597738625
C1CN(CCN1C2=CC(=CC=C2)Cl)C(=O)C3=CC=CC=C3C(=O)O,83.48681716918945,137.1790590464246
C1CN(CCN1C2=CC=CC=C2)C3=NC=C(S3)C=NO,81.72918319702148,123.80352905152323
C1CN(CCN1C=O)S(=O)(=O)C2=CC(=C(C=C2)Cl)C(=O)O,83.177490234375,153.38364903962614
C1CN(CCN1CC(=O)C2=C(C=C(C=C2)O)O)C3=CC(=CC=C3)Cl,83.08731307983399,125.44820983510138
C1CN(CCN1CC(=O)C2=C(C=C(C=C2)O)O)C3=CC=CC=C3F,83.12209854125977,123.10696605765105
C1CN(CCN1CC(=O)C2=CC(=C(C=C2)O)O)C3=CC=CC=C3F,83.12209854125977,122.41360188570978
C1CN(CCN1CC(=O)N2CC(CO2)O)C3=CC=CC=N3,82.53644485473633,123.35335974288583
C1CN(CCN1CC(C2=CC=C(C=C2)F)O)C3=CC(=CC=C3)Cl,83.19333114624024,125.57737367921591
C1CN(CCN1CC(C2=CC=C(C=C2)F)O)C3=CC=CC=C3F,83.2242919921875,122.14481837131024
C1CN(CCN1CC2=CC=C(C=C2)O)C3=NC=CC=N3,83.14950256347656,130.25412391771079
C1CN(CCN1CCO)C(=O)NCC2=CC=CC=C2,82.22862167358399,130.33851937469723
C1CN(CCN1CCO)C2CN(S(=O)(=O)C2)CCC3=CC=CC=C3,83.24524841308595,135.00583039440394
C1CN(CCN1CCO)CC(C(F)(F)F)O,83.2064323425293,154.14908292258502
C1CN(CCN1CCO)CCO,82.3691780090332,134.95963936173678
C1CN2C(=CC(=N2)C(=O)O)C(=O)N1CC3=CC=CC=C3Cl,82.71370925903321,157.21225072171688
C1CNC2C(C3=CC=CC=C3C4=C2C1=CC5=C4OCO5)O,81.87699737548829,132.21259412276746
C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=C(C=C3)O,79.08139572143556,137.15367822528603
C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=CC=C3,75.27790145874023,142.52963551655054
C1CNCC(C2=CC(=C(C=C21)O)O)C3=CC=CC=C3,82.11283950805664,134.12747061980485
C1COC2(CC3=CC=CC=C31)C(C(CC(O2)CCO)O)O,78.59669952392578,152.79641092600943
C1COC2(O1)C3=C(C=CC(=C3)Br)N(C2=O)CC(=O)NO,71.7816261291504,144.84242885738612
C1COCCN1C(=O)CC(C2=CC=CC=C2)C3=C(C=CC(=C3)Cl)O,82.74582366943359,147.57298625309946
C1COCCN1C(C2=CC=CC=C2)C(C(=O)C3=CC=CC=C3)O,81.50943603515626,132.85005121155143
C1COCCN1CC(=O)NC2=NN=C(S2)SCC(=O)O,84.19867630004883,125.54396171473861
C1COCCN1CC2=CC(=C(C=C2O)O)CN3CCOCC3,83.18742599487305,141.20592858314993
C1COCCN1CCCN2C=CC(=C(C2=O)CC3=CC=C(C=C3)F)O,82.99605789184571,131.9023900429547
C1COCCN1CCCS(=O)(=O)O,82.99605789184571,157.44897728996992
C1COCCN1P(=O)(C(=NCCO)NO)N2CCOCC2,83.43411026000977,135.34753968131065
C1COCCOC2=CC=CC=C2OCCOCCN1CCO,83.31380996704102,137.20237448863864
C1CS(=O)(=O)CCN1C(CC2=CC=CC=C2)C(=O)O,83.22407913208008,151.78449428783418
C1CS(=O)(=O)CCN1C(CC2=CNC3=CC=CC=C32)C(=O)O,83.2227882385254,128.8377050301552
C1CSC(=O)C1NC(=O)CSCC(=O)O,84.3796760559082,166.12950072413446
C1CSSC1CCCCC(=O)O,82.37942962646484,141.649148508873
C1OC2=C(O1)C=C(C=C2)C(=O)COC(=O)C3=C(C=C(C=C3)O)O,81.98031005859376,145.3603430346024
C1OC2=C(O1)C=C(C=C2)C(=O)NC3=NN=C(S3)SCC(=O)O,81.98031005859376,134.2726398447752
C1OC2=C(O1)C=C(C=C2)C(=O)NN=CC3=C(C(=CC(=C3)Br)Cl)O,81.98031005859376,148.06123765228512
C1OC2=C(O1)C=C(C=C2)C(CC(=O)O)NC(=O)C(F)(F)F,81.98031005859376,156.88087080359935
C1OC2=C(O1)C=C(C=C2)C3=NOC(=N3)CN(CCO)CC4=CC=CS4,81.98031005859376,135.59463685445547
C1OC2=C(O1)C=C(C=C2)C=C3C(=O)N(C(=O)S3)CC(=O)O,81.98031005859376,153.76606330811262
C1OC2=C(O1)C=C(C=C2)CN3C=CC(=C(C3=O)CC4=CC=CC=C4)O,81.98031005859376,135.60293300848008
C1OC2=C(O1)C=C(C=C2)CNC(=O)C3=CC=CC=C3C(=O)O,81.98031005859376,149.68573556290866
C1OC2=C(O1)C=C(C=C2)O,81.98031005859376,148.67041254775287
C=C(C)C(O)Cc1c(O)cc(O)c(C(C)=O)c1OC,76.20056076049805,146.04660579986452
C=C(C)C1Cc2c(O)ccc(O)c21,73.59166488647462,140.60317882227898
C=C(c1c(OC)cc(O)c2c(=O)c3ccc(O)c(O)c3oc12)C(C)C,72.53163528442383,134.93172636899234
C=C1CCC2(C3CC4=C5C2(C1OC5=C(C=C4)O)CCN3CC6CC6)O,73.96930618286133,131.05250132302166
C=CC(C)(C)c1c(O)cc(O)c2c(=O)c3ccc(O)c(O)c3oc12,72.53163528442383,123.74282620963575
C=CC(C)(C)c1c(OC)cc(O)c2c(=O)c3ccc(O)c(O)c3oc12,72.53163528442383,136.10960594922543
C=CC1=C(N2C(C(C2=O)NC(=O)CC3=CC=CC=C3)SC1)C(=O)O,69.09302444458008,142.1035247246957
C=Cc1c(C)n(O)c(C)c(CCCCCCC)c1=O,66.00563964843751,132.46925422300816
C=CCC(=O)N1CCCC(C1)(CC2=C(C=C(C=C2)F)F)CO,82.8490608215332,147.85960438186527
C=CCC1=C(C(=CC=C1)C=NC2=C(C=CC(=C2)Br)O)O,73.17932739257813,131.59091369192365
C=CCC1=C(C(=CC=C1)C=NC2=CNC(=O)NC2=O)O,80.88231582641602,128.68116893605472
C=CCC1=C(C(=CC=C1)CNC2=CC3=CC=CC=C3N=C2)O,84.56084747314453,132.7342236728263
C=CCC1=CC=CC=C1O,78.93269577026368,153.85603993412974
C=CCC1=CC=CC=C1OCC(CN2CCOCC2)O,83.20606155395508,123.96982380675315
C=CCc1ccc(O)c(O)c1,69.24931182861329,147.56102558409214
C=CCc1ccc(O)c(OC)c1,77.11398468017579,143.7366297095573
C=CCc1cccc(Oc2cc(CC=C)cc(O)c2O)c1,72.54052047729492,141.30310833156588
C=CCn1c(SCc2cc(=O)c(O)co2)nc2ccccc2c1=O,82.98553848266602,138.48292454180003
C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O,77.24317703247071,137.50771655704975
C=CCN1CCC2=C(C(=C(C=C2C(C1)C3=CC=CC=C3)O)O)Br,82.79978713989259,129.44871630672455
C=CCN1CCC2=C(C(=C(C=C2C(C1)C3=CC=CC=C3)O)O)Cl,82.79978713989259,128.96933726737024
C=CCN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O,70.23610382080078,129.26381857108353
C=CCN1CCC2=CC(=C(C=C2C(C1)C3=CC=CC=C3)O)O,82.79978713989259,125.16654003864527
C=CCOc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O,78.71694488525391,141.03950517127993
CC(=C(C(=O)C)N=NC1=CC=CC(=C1)C(F)(F)F)O,78.90978927612305,147.02449440618992
CC(=C(C=NCC(=O)O)C(=O)NC1=NC=CS1)O,72.03496398925782,144.38205608752608
CC(=C)C1CNC(C1CC(=O)O)C(=O)O,84.42268753051758,159.54096559666635
CC(=CC(=O)C1=CC=NC=C1)NC2=CC=CC=C2O,80.09046936035156,141.65477091400624
CC(=CCC1(C(CCC2=C1N=C3C(=C2OC)C=CO3)O)OC)C,84.86144027709962,140.67574831485987
CC(=CCC1=C(C2=C(C=C1O)OC(CC2=O)C3=CC=CC=C3)O)C,72.41055221557617,140.57956675503374
CC(=CCC1=C(C=C2C(=C1O)OC3=C(C2=O)C=CC(=C3)O)O)C,72.55642318725586,144.45302369497537
CC(=CCC1=C(C=CC(=C1O)C(=O)C)O)C,78.66721115112306,149.49763983005883
CC(=CCC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=CC=C(C=C3)O)C,72.91662368774415,141.34661406923294
CC(=CCC=C1CCC(C(C1)C(=O)O)C(=O)O)C,80.72861709594727,150.85573080032825
CC(=CCCC(=CC(=O)O)C)C,75.87385482788086,157.45630741956472
CC(=CCCC(=CC=NO)C)C,73.09766464233398,144.3712964887333
CC(=CCCC(=CCCC(=CCO)C)C)C,74.02140884399414,148.45626961834668
CC(=CCCC(=CCCC(=NO)C)C)C,78.13098220825195,143.99716682816268
CC(=CCCC(=CCO)C)C,78.30477905273438,153.23489722206355
CC(=CCCC(C)(C=C)O)C,78.52377777099609,150.77629302250148
CC(=CCNC1=C2C(=NC=N1)N(C=N2)C3C(C(C(O3)CO)O)O)C,84.36396560668946,129.63703746360184
CC(=NC1=CC=CC=C1)C2=C(CCCC2=O)O,82.77023391723633,145.76650792363884
CC(=NNC(=S)NCC(C)(C)C)C1=C(C(=CC(=C1)F)F)O,75.78976135253906,137.80357624621868
CC(=NNC1=CC=CC(=C1)C(=O)O)C2=CC(=C(C=C2)OC)OC,74.68764038085938,120.82350588093283
CC(=NO)C1=C(C(=CC(=C1)Cl)Cl)O,72.2082389831543,156.6558489656103
CC(=NO)C1=C(C=C(C=N1)C(F)(F)F)Cl,73.27998275756836,156.29785939049722
CC(=NO)C1=CC(=CC=C1)N2CC3=CC=CC=C3C2,71.63846054077149,131.70042056084515
CC(=NO)C1=CC2=C(C=CC3=CC=CC=C32)C=C1,71.63846054077149,144.56955307216646
CC(=NO)C1=CC=C(C=C1)OC2=NC=CN=C2,71.63846054077149,147.53940549550893
CC(=NO)C1=CC=C(C=C1)OCC(=O)N2CCCCC2,71.63846054077149,138.29633007799148
CC(=NO)C1=CC=CC=C1C(=O)O,72.2082389831543,155.10811975734714
CC(=NO)CC1(C2=CC=CC=C2NC1=O)O,74.2602653503418,149.544475520463
CC(=NO)CCS(=O)(=O)C1=CC=CC=C1,78.03713150024414,164.4415761895943
CC(=NO)CN1C(=O)C(=C(C=N1)N2CCOCC2)Cl,76.40794143676759,141.77461182514193
CC(=O)C1(CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C)O,81.03284225463868,152.09891572131158
CC(=O)C1=C(C2=CC=CC3=C2N(C1=O)CCC3)O,75.45237808227539,139.844986548748
CC(=O)C1=C(C=C(C=C1)OCC2=CC(=CC=C2)C(F)(F)F)O,84.83901443481446,150.3824898922968
CC(=O)c1c(O)cc(O)c2c1OC(C)(CCC=C(C)C)CC2,80.30935134887696,138.42129223816036
CC(=O)c1c2c(c3ccccc3c1O)OC(C)(c1ccccc1)C2,75.0504638671875,133.09708488109828
CC(=O)c1c2c(c3ccccc3c1O)OC(OCC(C)C)C2,75.0504638671875,134.45145553019287
CC(=O)c1ccc(O)cc1,78.71694488525391,169.2709187013388
CC(=O)c1ccc(O)cc1O,78.08749694824219,157.1248191879511
CC(=O)c1ccc(OCCCCCCN2CCCC2)cc1O,84.83901443481446,141.91197093228342
CC(=O)c1ccc(OCCCCCCN2CCCCC2)cc1O,84.83901443481446,140.77485268963696
CC(=O)c1ccc(OCCCCCN2CCCC2)cc1O,84.83901443481446,143.2445172366333
CC(=O)c1ccc(OCCCCCN2CCCCC2)cc1O,84.83901443481446,140.9891957515943
CC(=O)c1ccc(OCCCCN2CCCCC2)cc1O,84.83901443481446,140.2952803904152
CC(=O)c1ccc(OCCCN2CCCC2)cc1O,84.83901443481446,146.0095400417912
CC(=O)c1ccc(OCCCN2CCCCC2)cc1O,84.83901443481446,137.17110680149557
CC(=O)c1cccc(O)c1,80.16355590820312,169.5565375418854
CC(=O)C=CC1=CC=CC=C1O,75.97207260131836,153.35659925596238
CC(=O)CC(=O)n1c2ccccc2c(=O)c2c(O)cccc21,83.56996994018554,154.83716007636073
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,78.88670425415039,142.34290524851085
CC(=O)CC1(O)C(=O)Nc2ccc(O)cc21,77.81976699829102,149.05474127102852
CC(=O)CCc1c(C)cc(O)c2c1C(=O)OC2(C)C,77.1353874206543,156.11924411253813
CC(=O)N1C(CC2(C1NC(=O)C2)C)C3=CC=CC=C3O,80.81675491333009,150.4984169474828
CC(=O)N1CC(CC1C(=O)O)O,70.0920524597168,169.87882847317937
CC(=O)N1CCN(CC1)C2=CC=C(C=C2)O,83.1605712890625,132.56144522773386
CC(=O)N1N=C(c2ccc(C)nc2)OC1c1ccc(O)c(O)c1,69.24931869506837,134.73053020125985
CC(=O)N1N=C(c2ccc(F)cc2)OC1c1ccc(O)cc1,78.71694488525391,139.88148214897635
CC(=O)NC(=O)C1=CC=CC=C1O,81.7313461303711,152.29136543677927
CC(=O)NC(C1=CC=CC=C1OC)C2=C(C=CC3=C2C=C(C=C3)O)O,76.93334884643555,134.4905138167429
CC(=O)NC1=C(C2=CC=CC3=C2N(C1=O)CCC3)O,75.45237808227539,140.78298362434387
CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O,78.28080139160157,139.05621055756214
CC(=O)NC1=CC(=CC(=C1)O)O,80.36736602783203,152.7426728618479
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N(CCO)CC2=CC=CC=C2,80.0213996887207,144.72886628032208
CC(=O)NC1=CC=CC=C1O,80.09047622680664,150.23577513820172
CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)N=C(N)N,84.15034332275391,145.84296405634166
CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)O,84.15033645629883,161.04216646094324
CC(=O)Nc1ccc(O)c(C(N)=O)c1,78.9594955444336,146.00229046005012
CC(=O)Nc1ccc(O)c2ccccc12,73.8388298034668,133.10803938920262
CC(=O)NCCC1=CNC2=CC(=C(C=C21)OC)O,75.6346549987793,132.69858688316108
CC(=O)OC1C=C2C(=O)OCC2(C3(C1C(CCC3)(C)C)C)O,82.43701858520508,165.8026053696263
CC(=O)Oc1cc(O)cc(OCc2ccc(Cl)c(Cl)c2)c1,79.48452529907227,151.83714261925817
CC(=O)OC1CCC2C1(CCC3C2CCC4C3(CCC(C4O)O)C)C,80.56335525512695,152.58930837385057
CC(=O)OCC1=C(N2C(C(C2=O)N)SC1)C(=O)O,66.07332229614258,154.71784038956167
CC(=O)OCCc1ccc(O)c(O)c1,69.24931182861329,144.31578719651222
CC(C(=NO)C)NCC(C)(C)CNC(C)C(=NO)C,69.37635498046875,122.40202141356826
CC(C(=NO)C)OC1=CC=C(C=C1)Cl,76.84411239624023,151.56603586283924
CC(C(=O)C1=NC2=C(NC1)N=C(NC2=O)N)O,64.62069625854492,134.01696941099644
CC(C(=O)c1ccc(O)c(O)c1O)c1ccc(O)cc1,68.15898056030274,143.803577621727
CC(C(=O)c1ccc(O)c(O)c1O)c1ccccc1,68.15898056030274,148.0160118193257
CC(C(=O)N(C)O)c1ccc2c(c1O)C(=O)c1c(O)cccc1C2,66.74028854370117,138.8757534003544
CC(C(=O)NCC(=O)O)S,73.28065567016601,151.62222252677202
CC(C(=O)NNC(=O)NO)c1cccc(Cc2ccccc2)c1,64.96662826538086,138.30464217664243
CC(C(=O)NNC(=O)NO)c1cccc(Oc2ccccc2)c1,64.96662826538086,137.38130536023615
CC(C(=O)NO)c1ccc2c(c1O)C(=O)c1c(O)cccc1C2,68.75134963989258,142.84112286387563
CC(C(=O)O)SC1=C(SC(=S)S1)SC(C)C(=O)O,76.69934692382813,143.3120553748846
CC(C(=O)O)SC1=NC(=C(C(=O)N1)NC(=O)C2=CC=C(O2)Br)N,75.0030029296875,127.52782813574552
CC(C(C1=CC(=C(C=C1)O)O)O)N,69.24931182861329,148.38175653079747
CC(C(C1CNC2=C(N1)C(=O)NC(=N2)N)O)O,68.85911865234375,121.71998150011778
